,star_key
5544,296.65707_46.38052
5546,294.61365_45.98462
5547,285.68704_38.26115
5548,298.13248_41.33427
5550,288.64627_50.78898
5552,295.20288_38.51955
5553,298.12396_42.40317
5554,296.59149_50.49003
5555,292.16907_41.61976
5556,294.77493_43.59292
5557,285.38742_45.04905
5558,294.07938_39.72964
5560,298.49451_40.73361
5562,281.7446_44.16964
5563,297.20352_41.22891
5564,293.76782_46.23759
5565,297.75845_41.51364
5566,288.44485_41.1726
5567,298.67557_44.17573
5569,295.19583_42.41891
5570,300.87231_44.14432
5571,287.80722_43.18878
5572,300.41293_46.38067
5573,300.41293_46.38067
5574,298.25992_48.21896
5575,299.17062_40.87106
5576,295.74759_42.40163
5577,292.80579_44.23605
5578,283.0437_47.80463
5579,291.90335_38.92586
5583,295.25116_45.84297
5585,293.84235_49.66206
5586,301.0473_45.08763
5587,286.43134_42.09834
5591,295.93347_40.30057
5592,291.8819_37.18911
5594,293.15765_40.26271
5595,294.48807_46.3341
5598,292.7337_37.55931
5599,292.13733_38.60235
5600,286.69733_42.45116
5601,298.22964_41.45984
5602,297.94922_40.53071
5603,293.0748_38.16972
5606,299.78207_44.19981
5607,292.61954_48.08148
5608,293.77213_44.63847
5610,290.55951_49.94301
5611,297.64441_43.63217
5613,289.76361_51.9626
5614,297.42035_39.77511
5615,288.02426_43.54584
5616,298.99731_43.39886
5617,299.01227_40.66003
5618,290.01151_48.2442
5620,300.33237_44.98614
5622,299.37808_40.75736
5623,298.80362_44.4174
5624,288.97165_44.62453
5625,290.33813_44.60387
5627,292.17706_44.7866
5629,294.39557_50.71959
5630,297.33582_46.15099
5631,291.96689_47.69846
5632,299.26431_47.49179
5633,294.74448_41.74996
5634,284.91049_48.43164
5637,297.61902_40.56806
5638,286.61371_38.89197
5639,297.64737_40.53646
5640,297.64737_40.53646
5641,293.7749_45.08764
5643,293.20209_40.17092
5644,293.1416_40.2623
5647,287.2106_44.84913
5651,297.91864_45.34706
5652,299.87238_45.49959
5653,295.841_47.68189
5654,295.03903_43.95454
5655,293.69742_39.03639
5656,298.84979_44.61501
5657,294.90765_40.27883
5658,294.53214_43.75441
5659,296.28696_44.02267
5661,298.52603_40.61209
5662,295.11502_45.96648
5663,279.85272_43.66446
5664,296.0878_41.31684
5665,290.73367_40.43116
5666,290.2442_40.55927
5667,290.33612_40.65306
5668,289.81805_40.72392
5669,297.92322_42.93879
5670,290.51105_40.70857
5671,299.97183_45.80974
5672,293.38184_46.0987
5673,292.65988_46.15954
5674,293.21356_46.17513
5677,300.41727_46.33599
5679,292.77484_47.4511
5680,290.82733_47.44686
5682,298.74857_46.68047
5683,296.40686_51.35815
5687,291.58517_45.71579
5688,285.87671_39.68595
5689,294.04828_38.36411
5691,298.88397_41.66208
5693,287.39417_43.08068
5696,289.86963_46.72971
5698,294.91611_46.94498
5699,297.58942_43.51618
5701,298.77295_46.92125
5702,297.78775_47.09833
5703,292.77899_47.55222
5704,298.50989_48.24014
5705,286.2872_44.49371
5706,292.71548_41.94356
5707,297.29269_48.11438
5708,295.06677_43.98209
5711,285.69199_45.68939
5712,295.16199_46.76273
5713,281.24307_42.25493
5714,296.99405_41.12947
5716,298.77509_42.39323
5717,292.75653_43.03689
5718,298.8222_42.39464
5719,298.49808_42.46641
5720,297.12173_42.67332
5721,296.34103_47.17086
5722,299.2529_47.279
5723,298.73807_47.38174
5724,287.24149_43.67966
5725,298.77988_47.66095
5726,296.92874_47.88295
5727,297.61398_47.8114
5728,292.71729_41.90122
5729,292.74707_42.37993
5730,291.77136_42.67125
5731,294.99725_43.43592
5732,296.22214_39.26896
5733,297.07379_41.22448
5735,298.55258_47.24732
5736,291.67123_42.81236
5737,294.38538_43.82547
5738,297.1322_46.25649
5739,293.09589_47.99658
5740,292.76535_47.51227
5741,296.74991_42.95236
5742,298.14603_43.0752
5743,296.80951_43.45085
5744,290.73578_44.09049
5745,294.24811_46.37401
5746,295.25388_46.76136
5748,288.59802_43.68147
5750,290.15634_48.81899
5751,284.86145_49.02699
5752,292.8053_49.04046
5753,287.66364_49.1415
5757,295.73535_42.57625
5758,295.51825_39.59339
5759,298.5798_40.07218
5760,295.26447_44.09856
5761,297.59946_40.55901
5762,295.62659_49.13043
5764,283.0527_41.85971
5766,294.80182_43.13324
5767,297.66129_47.62394
5768,299.06693_47.89519
5769,297.46457_48.088
5772,298.39774_48.21232
5774,290.28619_51.83403
5775,295.32501_40.18758
5776,295.00293_44.09203
5779,284.37183_40.71297
5781,297.14883_46.29695
5782,296.38882_41.04057
5783,285.22531_49.42418
5784,291.82501_42.86651
5785,289.80423_38.37071
5787,298.0513_43.16491
5788,281.57571_43.06811
5789,289.76114_38.35352
5791,285.30206_49.26345
5792,285.53549_49.29844
5793,292.13745_38.59942
5794,291.09161_42.05848
5797,287.18005_38.41413
5798,296.67761_40.65369
5799,296.8017_43.65426
5801,294.06879_44.57477
5802,291.5705_42.73772
5804,292.55612_47.32908
5805,293.17096_40.99559
5806,292.05014_38.261
5807,288.03152_46.82755
5809,298.89954_43.39564
5810,291.60449_41.30936
5811,290.38721_37.47818
5812,297.72037_40.6502
5815,292.96844_37.48869
5816,292.91891_38.20669
5818,287.18961_38.43166
5819,291.24313_42.63017
5821,290.17502_52.22034
5822,296.64755_41.17702
5823,283.75385_47.79695
5824,286.40198_39.3388
5825,291.59357_42.7193
5826,290.233_52.33601
5827,284.36203_41.57755
5832,291.83051_42.86773
5833,299.04044_46.67037
5834,285.33154_41.06391
5836,283.99509_39.917
5837,280.80157_44.03399
5840,293.83289_38.73634
5841,286.95236_38.91833
5842,291.04391_39.02368
5843,294.57605_39.03928
5844,287.83228_39.22555
5845,297.02771_46.87452
5846,293.33835_41.59024
5848,287.13028_48.66537
5849,287.53503_49.80166
5850,295.83484_41.42697
5851,292.13733_48.91719
5852,294.34845_46.39076
5853,296.9028_41.19819
5858,287.92313_40.51727
5859,295.164_39.20141
5860,283.3457_45.27446
5862,289.68658_39.2972
5863,295.88867_39.9113
5864,288.4743_40.08568
5865,297.19012_40.02797
5866,294.83679_40.2656
5868,296.4201_42.93699
5870,297.63519_41.64187
5871,292.6597_42.27283
5872,291.60602_42.70372
5873,297.57712_40.02771
5874,291.76056_42.92392
5875,295.29874_38.9305
5876,294.0282_46.20177
5877,294.31287_40.31972
5880,295.05322_50.34774
5881,286.54303_44.50962
5882,290.74661_39.91103
5883,286.94971_45.35383
5886,299.18491_40.48437
5887,298.46799_40.51668
5888,290.51465_40.693
5889,292.55685_40.63819
5891,284.6947_46.37259
5893,296.42896_39.13376
5894,290.88684_47.32668
5895,295.54919_47.72657
5896,291.64459_42.72235
5898,288.90982_44.60836
5899,282.54819_41.33443
5900,290.87228_43.333
5901,298.69202_39.98404
5903,284.21942_44.26854
5904,283.34448_41.20174
5905,297.13824_44.37808
5906,293.35101_40.05971
5907,295.40433_42.98142
5908,297.39066_47.22387
5909,291.52365_38.40519
5910,288.24796_42.10746
5911,299.38208_40.75814
5912,298.0607_40.96073
5913,295.15802_41.04787
5915,299.62198_41.21251
5916,291.58408_42.62218
5918,299.34885_40.62132
5919,287.80338_40.89023
5920,298.35513_40.04994
5921,292.63052_45.57422
5922,292.52948_38.28285
5923,295.97556_44.71345
5926,292.69489_41.33642
5927,283.75253_40.84237
5928,288.63629_42.13819
5930,287.99161_42.93377
5931,289.11868_43.07739
5933,294.98788_47.21986
5934,300.46063_45.01384
5935,296.08609_51.12704
5936,286.40833_37.42676
5937,287.20215_37.94825
5938,293.539_44.49492
5939,301.70923_44.28179
5942,286.83035_42.2792
5943,293.93689_42.96156
5944,286.42599_43.26428
5945,287.23676_43.56721
5946,291.5907_42.66989
5947,298.64505_42.08985
5948,287.79138_42.57411
5949,290.30646_45.75093
5950,298.26663_46.41299
5951,293.67361_42.66646
5952,291.82965_42.73768
5953,296.80344_46.74115
5954,285.87708_39.69069
5956,296.03668_47.18012
5957,285.37082_47.9465
5959,296.01447_42.42228
5960,291.16675_38.78019
5961,289.1524_50.25316
5962,287.60461_42.16678
5963,289.07571_51.75744
5964,299.12851_41.58754
5966,299.59305_43.69309
5967,283.19598_43.89097
5968,284.51019_43.96166
5969,296.52682_43.96023
5970,300.43979_43.93073
5971,291.70721_42.61335
5972,293.20831_38.00332
5973,291.69385_38.96407
5975,295.98465_50.2482
5976,291.65952_50.58388
5978,292.39539_43.86907
5979,295.2269_46.77287
5980,297.55859_40.63467
5981,295.5495_43.04772
5982,298.83673_43.44302
5983,295.87747_42.98363
5985,298.20071_41.72921
5986,298.55786_41.82563
5988,297.89221_47.49809
5989,281.27295_47.7744
5991,300.4472_43.92954
5992,300.79263_43.96748
5993,296.49356_44.05232
5994,287.8569_44.1028
5995,296.60672_44.47292
5996,282.86319_41.79668
5999,297.13702_39.89184
6000,299.78946_44.171
6001,294.85565_42.79067
6003,291.77164_47.5299
6004,298.8461_43.40352
6007,295.73996_38.86228
6009,294.34216_39.56236
6010,294.19211_39.619
6011,292.79404_40.07458
6012,293.02615_40.07305
6014,291.97382_48.26231
6015,297.53055_48.38747
6016,286.54001_49.43733
6017,288.24615_43.13584
6018,289.25012_41.48487
6021,297.15662_40.89879
6022,281.11948_42.9944
6023,286.65024_47.24233
6026,288.17081_43.5012
6030,287.73572_42.82342
6032,285.5463_48.41085
6033,283.97751_44.81156
6034,290.91119_38.33558
6038,286.71564_48.64528
6039,297.29269_48.11438
6040,290.17618_46.69834
6042,282.23969_43.24405
6043,285.25366_46.58219
6044,289.34143_46.98824
6045,288.28134_46.63791
6046,294.29269_46.15941
6047,291.38715_46.88168
6048,286.92056_41.37115
6053,288.71979_40.98614
6054,292.3407_37.27986
6056,289.92453_49.88247
6057,293.61337_44.97542
6058,290.08478_51.2086
6060,289.46765_52.19809
6061,291.38965_45.52717
6063,297.10153_41.87686
6064,293.57123_43.28648
6065,287.62094_49.58463
6068,298.81332_41.62747
6069,291.63528_47.93202
6071,294.95102_43.01243
6072,288.49313_42.69248
6074,288.27991_48.95052
6075,281.89307_44.82746
6076,298.37384_40.61842
6079,285.88837_47.88038
6080,291.05722_44.63238
6081,289.94556_43.66593
6082,293.74628_40.41774
6084,295.78586_40.47977
6085,298.51175_40.45947
6087,292.29816_40.52459
6088,294.22009_40.59223
6090,291.85382_41.76404
6091,291.91058_41.75098
6095,293.56754_41.76398
6098,286.23264_38.20289
6099,292.55002_39.02381
6100,288.89194_40.56314
6103,287.66339_43.47145
6105,295.51279_39.08849
6106,296.10361_39.05622
6108,291.8476_39.14357
6110,294.40005_39.17159
6113,298.89673_40.57853
6115,299.84723_40.50777
6117,283.03632_40.64499
6119,287.8595_40.68796
6120,298.18536_41.73395
6125,293.28232_41.85462
6126,297.05902_41.84322
6130,290.1488_38.51328
6131,285.88864_38.48686
6134,296.30716_39.11712
6135,296.40408_39.16981
6138,288.78134_39.28825
6139,289.31668_39.23509
6141,292.1795_39.23862
6145,289.33835_40.62534
6146,289.39078_40.65478
6149,296.6781_40.64903
6154,291.71484_41.9325
6156,292.79022_41.94864
6157,293.0798_41.94772
6159,291.94852_36.95208
6161,291.32748_37.1267
6169,285.18643_39.35729
6170,286.37234_39.3423
6171,286.5657_39.38969
6172,289.23367_39.38652
6173,294.57065_39.3314
6174,297.51108_40.61908
6175,297.56931_40.61964
6177,289.29504_40.71674
6179,295.62753_40.70625
6180,296.50043_40.72123
6181,293.33401_41.93732
6183,297.54156_41.9509
6184,298.53922_41.98696
6186,289.72461_42.00605
6187,290.08987_42.07611
6188,292.41116_42.03948
6190,291.55548_37.44516
6193,292.10245_37.56691
6195,291.96451_37.60878
6196,292.02686_37.60065
6198,295.87695_39.33639
6199,296.01428_39.35688
6201,291.69095_39.42544
6202,292.11526_39.49855
6204,289.07651_39.57044
6205,298.91757_40.71696
6206,299.33298_40.71435
6207,285.63928_40.84763
6208,286.04263_40.86029
6209,289.39359_40.89634
6213,293.64468_42.03349
6214,293.80481_42.026
6215,294.51157_42.09015
6217,298.98239_42.08262
6219,287.21124_42.10772
6220,292.97159_37.65733
6222,290.20993_37.72598
6224,290.31512_37.74245
6225,293.41391_37.79949
6227,290.17807_37.85204
6230,293.1196_39.5623
6231,293.40259_39.56713
6235,292.98447_40.81302
6236,299.19092_40.82264
6238,299.70837_40.86424
6239,299.71024_40.87804
6240,283.92465_40.96839
6243,293.99109_42.26086
6245,292.36017_42.38184
6249,291.875_43.62671
6251,298.79889_42.39089
6252,290.1824_37.81876
6253,290.28079_37.88217
6254,291.18762_37.8535
6256,294.19467_43.67708
6257,292.95239_37.85713
6258,290.23746_37.91072
6259,290.31427_37.94801
6263,294.09631_39.64708
6264,297.48386_39.63649
6265,289.72604_39.71681
6266,297.42007_39.77375
6267,286.8252_39.80251
6268,292.91092_40.95436
6269,298.51501_40.90399
6272,288.32599_41.02762
6273,288.9754_41.08224
6274,289.88107_41.06922
6275,292.0715_41.0999
6276,288.72742_42.12144
6277,290.84195_42.18313
6278,291.5249_42.16994
6280,293.0849_42.15055
6281,294.0647_42.11287
6282,295.89999_42.133
6283,298.34109_42.11489
6284,290.76639_37.91683
6285,291.01529_37.96777
6286,286.31915_38.0864
6287,287.11649_38.00305
6288,290.99982_38.00026
6289,293.2811_38.08224
6291,290.93896_38.11957
6292,286.88327_39.81669
6293,288.61954_39.85696
6295,289.87711_39.83624
6296,290.2706_39.85185
6297,292.89105_39.88398
6299,295.42935_39.88654
6302,298.50342_41.08018
6304,285.10342_41.11247
6306,289.53439_41.15753
6307,299.14111_41.185
6311,286.55112_42.2348
6313,288.30215_42.23728
6314,288.57758_42.29602
6318,294.42056_38.19053
6321,292.30801_38.2906
6322,287.8613_38.37229
6325,297.31741_39.87797
6328,283.8624_39.9454
6329,284.52118_39.95066
6334,288.37491_41.27457
6336,290.40628_41.22184
6341,291.32291_42.42207
6342,291.88705_42.43015
6343,293.06_42.40278
6345,282.99341_42.54706
6346,284.18527_42.56327
6347,292.68399_38.36573
6349,294.04364_38.36454
6352,291.34595_38.46438
6353,291.39856_38.44638
6355,293.13907_39.92574
6356,294.06229_39.90223
6357,296.93536_39.92493
6358,298.34821_39.97628
6359,283.89719_40.07137
6362,288.97766_40.01053
6363,293.91647_41.24197
6364,297.10431_41.21992
6366,298.38043_41.29639
6367,299.04315_41.23398
6375,290.13269_38.51368
6377,292.93695_38.59307
6380,289.86099_40.05564
6383,292.91852_40.0529
6384,295.33859_40.00787
6386,296.99066_40.0753
6387,288.90735_41.35582
6395,295.27454_38.56478
6396,287.72379_38.62423
6398,290.72061_38.69758
6399,290.96146_38.67344
6400,291.7262_38.6866
6401,292.00742_38.61733
6403,297.36008_40.03184
6405,286.91632_40.16667
6406,290.45596_40.14574
6407,291.1084_40.18299
6408,292.94348_40.11794
6411,296.37366_41.39183
6416,289.62195_41.4562
6418,293.69916_41.40222
6420,293.99844_38.61744
6422,287.32892_38.7078
6423,290.19086_38.77953
6424,291.12909_38.74053
6425,291.19971_38.71133
6429,298.0976_40.14069
6430,298.32886_40.14717
6431,284.97217_40.20811
6432,289.53738_40.21331
6433,296.1803_41.41307
6434,297.17383_41.47111
6435,297.67651_41.42859
6436,298.60699_41.44601
6437,284.05667_41.57673
6438,288.85443_41.57445
6447,293.65378_38.8339
6449,293.66641_40.20363
6452,299.18686_40.20593
6455,287.96375_40.31032
6457,291.96027_41.57861
6459,292.31476_41.58232
6460,282.92862_41.60609
6462,289.39316_41.6967
6463,283.21274_45.34986
6469,295.55817_38.8468
6471,286.95206_38.96094
6473,286.97745_38.91326
6474,290.33026_38.91772
6475,289.61139_40.33584
6476,290.0405_40.33738
6479,293.44922_40.3263
6480,293.7785_40.3092
6481,295.18088_40.33988
6483,290.47375_41.62755
6484,292.08868_41.60246
6485,292.48141_41.63429
6486,293.24936_41.65961
6487,293.37396_41.62486
6488,293.54422_41.65264
6490,283.16446_41.77852
6494,287.20685_40.003
6495,299.90427_43.69495
6496,287.76627_42.32272
6498,290.97659_38.9961
6500,291.06427_38.97066
6502,292.4649_38.90742
6503,293.70566_38.95528
6504,293.93387_38.94484
6507,298.20096_40.39232
6509,286.89532_40.46011
6510,287.77182_40.44805
6511,288.27094_40.40042
6512,289.02536_40.42201
6513,290.74387_40.47949
6515,285.4115_41.71586
6520,291.6535_41.74177
6521,291.82629_41.7173
6522,284.22333_48.83177
6523,295.30209_40.0698
6525,291.70251_50.86349
6526,282.38327_48.04278
6527,299.98813_43.66332
6528,290.46207_48.69955
6531,287.40594_39.02089
6532,291.17975_39.09965
6533,291.21167_39.09319
6535,293.6925_39.02214
6536,294.33981_39.07333
6537,283.8996_45.72423
6538,285.50418_45.71348
6541,288.9707_45.73208
6547,283.8663_47.22827
6550,289.41861_47.29189
6551,292.12549_47.22197
6552,297.09702_47.22349
6554,286.03711_43.20401
6555,288.63306_43.20531
6556,288.91037_43.21846
6557,294.93484_43.21283
6558,295.30634_43.24958
6560,296.0347_44.56221
6562,296.83002_44.54915
6563,296.94693_44.55376
6564,298.51447_44.50028
6567,283.7251_44.67886
6569,300.35648_45.73709
6572,297.29742_45.88175
6573,298.73535_45.86398
6576,298.55719_47.25199
6577,288.77939_47.34437
6579,298.01306_47.32501
6580,281.5239_47.47475
6582,282.19702_47.41958
6589,288.74359_43.35109
6591,297.25482_43.30898
6592,285.70206_44.68699
6594,286.20068_44.64772
6595,286.28214_44.6651
6597,286.78064_44.61556
6600,284.92264_45.97346
6602,287.25195_45.9529
6605,291.28577_45.95365
6606,291.3595_45.93539
6608,297.83392_47.42073
6611,289.53293_47.59693
6612,296.2486_47.52654
6613,297.04718_47.51762
6616,297.53174_43.35037
6617,281.6337_43.41158
6620,289.76526_43.43233
6621,290.85773_43.48455
6622,291.13617_43.47675
6624,291.97943_44.69516
6625,292.27148_44.69726
6629,297.04089_44.62812
6630,286.28964_44.746
6632,295.06277_45.9039
6634,297.14429_45.95098
6636,285.07355_46.03348
6637,287.25385_46.09477
6638,287.37115_46.05119
6641,295.80463_47.67091
6646,296.4761_47.70302
6647,296.80301_47.78583
6649,294.99432_43.49432
6654,286.51007_43.50763
6655,287.49988_43.59108
6656,291.08795_44.75179
6660,300.95102_44.74918
6662,283.34769_44.88938
6663,285.75574_44.85244
6664,288.47919_46.05821
6665,291.21664_46.02248
6676,299.18796_47.77029
6677,281.66693_47.87691
6681,290.83856_43.52674
6685,296.61633_43.5293
6687,289.74466_43.68461
6688,286.38165_44.87908
6690,289.30008_44.82861
6691,299.99295_44.88612
6694,284.03015_44.90872
6696,299.84818_46.06804
6701,297.88663_46.19058
6703,292.70148_48.14328
6707,298.70694_48.10091
6711,289.97064_43.66224
6714,295.03766_43.62122
6715,295.04797_43.65043
6716,295.66922_43.65478
6717,299.10294_43.69421
6719,286.7926_44.96837
6720,288.5152_44.92323
6721,289.32968_44.97421
6723,296.42862_44.98021
6725,289.25467_45.05521
6730,294.25906_46.2212
6733,295.75208_46.25387
6734,297.14346_46.22846
6736,297.58429_47.89274
6737,297.69446_47.87896
6741,290.25308_47.98332
6744,281.9617_43.71387
6745,283.5701_43.73612
6746,287.27939_43.76498
6748,294.31674_43.79764
6749,295.27673_43.70651
6750,297.5083_43.71095
6751,293.79514_45.0985
6752,297.73325_45.07886
6757,294.0434_45.13978
6758,297.94617_45.10014
6759,290.20685_46.31354
6761,296.85858_46.30019
6763,289.87979_46.40014
6764,294.05762_46.44103
6766,297.31314_46.44821
6767,296.40851_47.98212
6770,289.16986_48.06678
6771,293.14627_48.05833
6780,286.69333_43.86996
6782,290.7309_43.87009
6784,283.98358_45.28475
6787,286.12524_45.27693
6789,290.58508_45.22105
6790,292.87256_45.24615
6791,285.59543_46.50967
6792,292.40878_46.51526
6793,293.8945_46.59249
6795,295.6026_46.51757
6798,294.52805_46.60852
6801,298.26733_48.20746
6803,283.54834_48.38893
6804,291.85208_48.31956
6806,281.81027_48.4204
6807,292.21179_43.83185
6808,294.08139_43.82403
6809,294.57321_43.89852
6810,294.63257_43.80767
6813,296.73291_43.86432
6817,298.50476_45.25124
6818,299.54834_45.28366
6819,283.62271_45.38299
6820,286.10162_45.31919
6822,294.80966_46.61308
6825,297.2294_46.6164
6826,297.38342_46.68388
6827,297.74112_46.66049
6828,298.155_46.60012
6829,298.71469_46.65064
6831,286.98447_42.55112
6832,288.22437_42.54901
6833,288.76083_42.55462
6834,292.49271_42.55074
6835,293.43866_42.56181
6836,294.26602_42.51922
6837,295.61066_42.57837
6838,281.5979_43.97648
6844,294.74234_43.90935
6845,295.4931_43.99353
6849,292.77322_45.37131
6855,283.49139_46.75789
6857,294.12787_46.79685
6858,295.26416_46.74594
6859,295.2951_46.77584
6860,298.11667_46.72196
6863,288.49567_42.69556
6865,291.12695_42.62439
6872,287.80481_44.04919
6874,296.41702_44.04821
6875,299.59756_44.07642
6878,299.77884_45.39403
6879,299.82376_45.33488
6883,291.18909_45.49229
6886,298.87128_46.75198
6887,282.1142_46.81659
6888,282.58215_46.81551
6891,286.81644_46.88437
6892,286.90347_46.81634
